Words,Class
aaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccc,1
aaaaabbccccccccccccccccc,0
aaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccc,1
aaaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccc,1
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aabbbccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbbbbcccc,1
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aaabbbbbcccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaabbbbbbbbbbbcccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aaaaaaabbcccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
aaaaaabbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbccccccccc,0
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
aabbccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccc,1
abbbccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aaabbbbcccccccccccccccccccccccccccccc,0
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aabbbbbcccccccccccccccccccc,0
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
aabbbbcccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aabbbbbbbbcccc,1
aaabbbcccccc,0
aaaaaaaaaaaaaaaaabbbbcccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccc,1
aaaaaabcccccccccc,0
aabbbccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccc,1
aaabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
aaaaabbbcccccccccccccc,0
aaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccc,1
abbcccccccccccccccccc,0
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
abccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabcccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
aaabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbccccccccccccccccccccccccccccccccccccccccc,0
aabbbcccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccc,1
abbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
aaaaaaaaabbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
abbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccc,1
aabbccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbcccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaabbbbbbbbbbcccccccccccccccccccccccccccccc,1
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
aaaabbbbccccccccccccccccccccccccc,0
abbbbbbccccccccccccccccccccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaabbcccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
aaaaaaaaaaaaaaaaaaaaaaabbbbcccccccccccccccccccccccccccccccccccccccccccccc,1
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aaaaabbbbbbcccccccccc,1
aaaabbbbbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaabbbbbbbbbbbbbbbbcccccccccccccccccccccccccc,1
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aaaabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaabbbbbbbbbbbcccccccccccccccccccccccccc,1
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
abbbcccccccccccccccccccccccccc,0
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
abcccccccccccccccccccccccc,0
aaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccc,1
abbbbbbbbbbbbbbbbbcc,1
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aabccccccccccccccccccccccccccccccccccccc,0
aabbcccccccccccccccccccccccccccccccc,0
aaaaabbbbccccccccccccccccccccccccccccccccccccc,0
aaabbcccccccc,0
aabcccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaabbbbcccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaaaaaabbbcccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaabbbbbbcccccccccccccccccccccccccccccccccccccccccccc,1
aabbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccc,1
abbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabccccccccccccccccccccccccccccccccccccccc,0
abbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbbbbbcccccccc,1
aaaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbcccccccccccccccccccccccccccccc,0
abbbbbccccccccc,0
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
aabbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaaabccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaabbbccccc,0
abbbccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccc,1
aabbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabcccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbccccccccccccccccccccccccccccccccccccc,0
abccccccccccccccccccccccccccccccccccccccccccccccccc,0
abccccccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaabbbbbcccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaabbbbbbbbbbbbbbbcccccccccccccccccccccccccccccc,1
aaabbbcccccc,1
aaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccc,1
abbbbcccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabcccccccccccccccccccccccc,0
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
aabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbcccccccccccccccc,0
aaabbbccccccccccccccccccccccccccccccccccccccccc,0
abccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccc,1
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
aabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbcccccccccccccccccccc,0
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aaaabccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbbccccccccccccccccccccccccccccccccccccc,0
aabbccccccccccccccccccccccccccccccccccccccc,0
abbbbbbbbccccccccc,0
aabbbbbbbcccccccccc,0
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aaaaaaaaaaaaaabbbbbbcccccccccccccccccccccccccccc,1
aaabbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
abbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccc,1
aabbccccccccccccccccccccccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
abbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaabbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbbccccccccccccccccccccccccccccccc,0
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aabbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbcccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbccccccccccccccccccccccccccccc,0
aaaabbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aabbbbbbbccccccccccccccccccc,0
aabccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaabbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aaaaaaaaaaaabbbbbbbbbbbcccccccccccccccccccccccc,1
aaaaaaaabbbbbbcccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccc,1
aaaabcccccccccccccccccccccccccccccccccccccccc,0
abbbcccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaabbcccccccccccccccccccccccccccccccccccc,1
aabbbccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aabccccccccccc,0
aaabbbbbbbbbbbbbbbbbbbcccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
aaaabbbbbccccccccc,0
aaaaabcccccccccc,1
aaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccc,1
aaabbccccccccccccccccccccccccccc,0
abbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
abbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabbbbccccccccccccccccccc,0
abcccccccccccccccccccccccccc,0
abbbbcccccccccccccccccccccccccccccccccc,0
aaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccc,1
aaabbccccccccccc,0
abcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaabbbbbbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabcccccccccccc,0
aaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccc,1
aabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaabbbbbbbbbbbbbbcccccccccccccccccccccc,1
aaabcccccccccccccccccccccccc,0
aaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccc,1
aaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccc,1
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
abbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaabbcccccccccccccccccccccc,0
aabbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaabbbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccc,1
aabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabbbcccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaabccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccc,1
abbbbbbbcccccccccccccccccccccccccc,0
aaabbccccccccccccccccccccccccccccccccccccccccccccc,0
abbccccccc,0
aabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbbbbbcccccccccccc,0
aaaaaaaaaaaaaaaaaabbbbbbbbbbbcccccccccccccccccccccccccccccccccccc,1
aaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccc,1
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccc,1
aabbbbcccc,0
aaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccc,1
aaabbbcccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aabbbbbbbbbbbbbbbcccc,1
aaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaabbccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbcccccccccccccccccccccccc,0
abbbccccccccccccccccccccccccccccccccccc,0
aabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aaaaaaaaabbbbbbbbbbbcccccccccccccccccc,1
abcccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aaaabbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaabbbbbbbbbbbcccccccccccccccccccc,1
abbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcc,1
aaaaaaaaaaaaaaabcccccccccccccccccccccccccccccc,1
aabbbbbbbbbbbbbbbbbbcccc,1
aaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccc,1
abbccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
abccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aabccccccccccccccccccc,0
aaaabbccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaabccccccccccc,0
aaaaaabccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccc,1
aabbcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccc,1
aaaabbcccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccc,1
abbbbbbcccccccccccccccccccccccccccc,0
aaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccc,1
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
aabcccccccccccccccccccccccccccccccccccccccccccccccc,0
abbbbbcccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaabbbbbbbbbbbbbcccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaabbbbcccccccccccccccccccccccccccccc,1
aaaaaabccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccc,1
aaaaaaaaaabbbbbbbbbbbbbbbbbbcccccccccccccccccccc,1
aaaabcccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccccc,0
aaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccc,1
aaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccc,1
aaaaabbbcccccccccccccccccccccccccccccccccccccccccccccc,0
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
aabccccccccccccccccccccccccccccccccccc,0
aaaaaaaaabbcccccccccccccccccc,1
aaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccc,1
aabbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbcccc,1
aaaaaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaaabbbbbbcccccccccccccccccccccccccccccccccccccccccccccc,1
aaaaaaaaaaaaaaaaaaaaaabbbbbbbbbbbbbbbbbbcccccccccccccccccccccccccccccccccccccccccccc,1
